symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SZSE.399303,1d,7444.4,8020.761,7432.639,8003.61,14574115584,201706696704.0,7717.727,0,2016-01-14 00:00:00+08:00,2016-01-14 00:00:00+08:00
SHSE.000905,1d,5734.608,6137.507,5726.883,6124.82,9225144576,104255127552.0,5924.044,0,2016-01-14 00:00:00+08:00,2016-01-14 00:00:00+08:00
SHSE.000300,1d,3076.645,3226.658,3072.039,3221.571,13453767100,144771580596.0,3155.879,0,2016-01-14 00:00:00+08:00,2016-01-14 00:00:00+08:00
SHSE.000300,1d,3200.888,3216.798,3101.052,3118.73,12460177900,131882737252.0,3221.571,0,2016-01-15 00:00:00+08:00,2016-01-15 00:00:00+08:00
SHSE.000985,1d,4544.458,4583.622,4393.701,4420.988,40953068800,517706534912.0,4578.462,0,2016-01-15 00:00:00+08:00,2016-01-15 00:00:00+08:00
SHSE.000852,1d,8092.868,8202.341,7813.258,7868.168,11923095296,171047653376.0,8157.737,0,2016-01-15 00:00:00+08:00,2016-01-15 00:00:00+08:00
SHSE.000905,1d,6078.615,6135.271,5852.241,5893.682,8863053824,102277308416.0,6124.82,0,2016-01-15 00:00:00+08:00,2016-01-15 00:00:00+08:00
SZSE.399303,1d,7936.342,8037.359,7669.761,7718.652,14015367936,202195824640.0,8003.61,0,2016-01-15 00:00:00+08:00,2016-01-15 00:00:00+08:00
SHSE.000985,1d,4335.533,4526.779,4333.785,4478.993,34926819584,454389772288.0,4420.988,0,2016-01-18 00:00:00+08:00,2016-01-18 00:00:00+08:00
SHSE.000852,1d,7689.658,8158.564,7685.472,8060.879,10650582784,154134667264.0,7868.168,0,2016-01-18 00:00:00+08:00,2016-01-18 00:00:00+08:00
SHSE.000300,1d,3068.235,3165.616,3066.727,3130.729,10112838600,109458287764.0,3118.73,0,2016-01-18 00:00:00+08:00,2016-01-18 00:00:00+08:00
SZSE.399303,1d,7550.305,7993.147,7542.247,7902.036,12640023808,184563761152.0,7718.652,0,2016-01-18 00:00:00+08:00,2016-01-18 00:00:00+08:00
SHSE.000905,1d,5768.758,6051.182,5765.146,5978.908,7246978816,86980313088.0,5893.682,0,2016-01-18 00:00:00+08:00,2016-01-18 00:00:00+08:00
SHSE.000300,1d,3132.705,3227.908,3119.216,3223.125,12765389300,142907686296.0,3130.729,0,2016-01-19 00:00:00+08:00,2016-01-19 00:00:00+08:00
SZSE.399303,1d,7877.349,8229.576,7862.103,8219.709,14900519936,221939965952.0,7902.036,0,2016-01-19 00:00:00+08:00,2016-01-19 00:00:00+08:00
SHSE.000985,1d,4473.889,4640.151,4460.138,4634.161,42651677696,563117826048.0,4478.993,0,2016-01-19 00:00:00+08:00,2016-01-19 00:00:00+08:00
SHSE.000905,1d,5965.355,6203.4,5956.225,6197.095,8798101504,106185498624.0,5978.908,0,2016-01-19 00:00:00+08:00,2016-01-19 00:00:00+08:00
SHSE.000852,1d,8041.864,8400.601,8018.637,8388.384,12730422528,185107947520.0,8060.879,0,2016-01-19 00:00:00+08:00,2016-01-19 00:00:00+08:00
SHSE.000905,1d,6161.232,6244.961,6095.722,6138.503,9194751744,113394507776.0,6197.095,0,2016-01-20 00:00:00+08:00,2016-01-20 00:00:00+08:00
SHSE.000300,1d,3204.218,3225.95,3154.426,3174.378,13065050400,143313337192.0,3223.125,0,2016-01-20 00:00:00+08:00,2016-01-20 00:00:00+08:00
SHSE.000852,1d,8328.723,8468.793,8244.73,8321.392,12908104704,187428782080.0,8388.384,0,2016-01-20 00:00:00+08:00,2016-01-20 00:00:00+08:00
SHSE.000985,1d,4604.956,4658.883,4548.459,4583.388,43474206464,575351808000.0,4634.161,0,2016-01-20 00:00:00+08:00,2016-01-20 00:00:00+08:00
SZSE.399303,1d,8161.746,8306.088,8093.573,8175.077,15137961728,230380085248.0,8219.709,0,2016-01-20 00:00:00+08:00,2016-01-20 00:00:00+08:00
SHSE.000985,1d,4513.885,4625.18,4414.232,4414.232,38871977216,515784380416.0,4583.388,0,2016-01-21 00:00:00+08:00,2016-01-21 00:00:00+08:00
SHSE.000300,1d,3136.384,3202.538,3081.345,3081.345,11118973300,121856195433.0,3174.378,0,2016-01-21 00:00:00+08:00,2016-01-21 00:00:00+08:00
SHSE.000852,1d,8167.95,8410.155,7944.567,7944.567,12047289600,175594987520.0,8321.392,0,2016-01-21 00:00:00+08:00,2016-01-21 00:00:00+08:00
SHSE.000905,1d,6031.17,6191.317,5886.884,5886.884,8188276480,100555304960.0,6138.503,0,2016-01-21 00:00:00+08:00,2016-01-21 00:00:00+08:00
SZSE.399303,1d,8026.134,8250.274,7823.619,7823.742,13973502464,210761003008.0,8175.077,0,2016-01-21 00:00:00+08:00,2016-01-21 00:00:00+08:00
SHSE.000300,1d,3114.895,3132.171,3053.958,3113.463,8995108700,96885673842.0,3081.345,0,2016-01-22 00:00:00+08:00,2016-01-22 00:00:00+08:00
SHSE.000985,1d,4462.953,4498.515,4354.606,4474.631,32695226624,427564007424.0,4414.232,0,2016-01-22 00:00:00+08:00,2016-01-22 00:00:00+08:00
SZSE.399303,1d,7905.615,7986.097,7677.172,7952.379,12024530176,177650880512.0,7823.742,0,2016-01-22 00:00:00+08:00,2016-01-22 00:00:00+08:00
SHSE.000852,1d,8036.324,8115.402,7787.618,8074.285,10111675904,145965105152.0,7944.567,0,2016-01-22 00:00:00+08:00,2016-01-22 00:00:00+08:00
SHSE.000905,1d,5954.364,6013.971,5799.712,5980.611,6983070976,84429369344.0,5886.884,0,2016-01-22 00:00:00+08:00,2016-01-22 00:00:00+08:00
SHSE.000300,1d,3129.028,3149.332,3105.1,3128.886,8154006100,85777891364.0,3113.463,0,2016-01-25 00:00:00+08:00,2016-01-25 00:00:00+08:00
SZSE.399303,1d,8021.166,8128.965,7968.992,8068.026,11775090432,178360225792.0,7952.379,0,2016-01-25 00:00:00+08:00,2016-01-25 00:00:00+08:00
SHSE.000985,1d,4505.996,4548.306,4469.872,4514.415,30862587904,405686554624.0,4474.631,0,2016-01-25 00:00:00+08:00,2016-01-25 00:00:00+08:00
SHSE.000905,1d,6034.084,6093.269,5976.336,6041.326,6530851328,78677684224.0,5980.611,0,2016-01-25 00:00:00+08:00,2016-01-25 00:00:00+08:00
SHSE.000852,1d,8153.349,8256.161,8076.396,8180.504,9624817408,140599115776.0,8074.285,0,2016-01-25 00:00:00+08:00,2016-01-25 00:00:00+08:00
SHSE.000300,1d,3099.596,3106.53,2934.647,2940.509,12693392100,127250652518.0,3128.886,0,2016-01-26 00:00:00+08:00,2016-01-26 00:00:00+08:00
SHSE.000905,1d,5966.705,5982.499,5573.827,5589.307,8544391680,98104094720.0,6041.326,0,2016-01-26 00:00:00+08:00,2016-01-26 00:00:00+08:00
SHSE.000985,1d,4463.498,4473.546,4197.148,4204.879,41422985984,505623465984.0,4514.415,0,2016-01-26 00:00:00+08:00,2016-01-26 00:00:00+08:00
SZSE.399303,1d,7969.23,7984.676,7451.669,7469.333,14382401280,206018285568.0,8068.026,0,2016-01-26 00:00:00+08:00,2016-01-26 00:00:00+08:00
SHSE.000852,1d,8071.363,8093.238,7526.594,7545.544,12067395072,165581389824.0,8180.504,0,2016-01-26 00:00:00+08:00,2016-01-26 00:00:00+08:00
SHSE.000905,1d,5604.167,5628.186,5240.646,5514.189,8792411904,95354933248.0,5589.307,0,2016-01-27 00:00:00+08:00,2016-01-27 00:00:00+08:00
SHSE.000852,1d,7557.456,7585.828,7047.788,7466.746,12425157632,159481585664.0,7545.544,0,2016-01-27 00:00:00+08:00,2016-01-27 00:00:00+08:00
SZSE.399303,1d,7482.838,7501.568,6995.71,7372.425,14768539392,197128179712.0,7469.333,0,2016-01-27 00:00:00+08:00,2016-01-27 00:00:00+08:00
SHSE.000300,1d,2953.183,2963.544,2839.29,2930.352,13222936600,126997670778.0,2940.509,0,2016-01-27 00:00:00+08:00,2016-01-27 00:00:00+08:00
SHSE.000985,1d,4217.001,4231.82,3993.107,4169.192,42632014848,493099868160.0,4204.879,0,2016-01-27 00:00:00+08:00,2016-01-27 00:00:00+08:00
SHSE.000985,1d,4121.168,4169.691,3997.54,4013.121,33026376960,385055825920.0,4169.192,0,2016-01-28 00:00:00+08:00,2016-01-28 00:00:00+08:00
SHSE.000300,1d,2909.334,2941.887,2841.844,2853.756,9922275600,95663874927.0,2930.352,0,2016-01-28 00:00:00+08:00,2016-01-28 00:00:00+08:00
SZSE.399303,1d,7258.262,7348.03,6998.609,7027.641,11656694784,156858404864.0,7372.425,0,2016-01-28 00:00:00+08:00,2016-01-28 00:00:00+08:00
SHSE.000905,1d,5441.738,5511.321,5257.081,5271.233,6733807616,73152741376.0,5514.189,0,2016-01-28 00:00:00+08:00,2016-01-28 00:00:00+08:00
SHSE.000852,1d,7344.025,7438.694,7067.55,7100.901,9636216576,123800379392.0,7466.746,0,2016-01-28 00:00:00+08:00,2016-01-28 00:00:00+08:00
SHSE.000905,1d,5262.46,5515.486,5248.215,5469.125,7235909120,78303711232.0,5271.233,0,2016-01-29 00:00:00+08:00,2016-01-29 00:00:00+08:00
SHSE.000985,1d,4005.65,4187.464,3996.009,4154.911,35782692864,413904891904.0,4013.121,0,2016-01-29 00:00:00+08:00,2016-01-29 00:00:00+08:00
SHSE.000852,1d,7071.752,7459.369,7037.829,7385.759,10228517888,131355164672.0,7100.901,0,2016-01-29 00:00:00+08:00,2016-01-29 00:00:00+08:00
SZSE.399303,1d,6986.175,7352.966,6956.908,7283.953,12298784768,162473934848.0,7027.641,0,2016-01-29 00:00:00+08:00,2016-01-29 00:00:00+08:00
SHSE.000300,1d,2855.598,2965.309,2854.371,2946.09,11330425900,109462356680.0,2853.756,0,2016-01-29 00:00:00+08:00,2016-01-29 00:00:00+08:00
SZSE.399303,1d,7256.96,7324.042,7069.73,7186.519,10862237696,148133453824.0,7283.953,0,2016-02-01 00:00:00+08:00,2016-02-01 00:00:00+08:00
SHSE.000300,1d,2939.04,2944.517,2869.561,2901.048,8679534200,82931453498.0,2946.09,0,2016-02-01 00:00:00+08:00,2016-02-01 00:00:00+08:00
SHSE.000852,1d,7358.754,7420.484,7163.913,7292.613,8684368640,115888111616.0,7385.759,0,2016-02-01 00:00:00+08:00,2016-02-01 00:00:00+08:00
SHSE.000905,1d,5458.605,5493.982,5319.701,5399.477,6471611392,70863331328.0,5469.125,0,2016-02-01 00:00:00+08:00,2016-02-01 00:00:00+08:00
SHSE.000985,1d,4143.353,4162.611,4040.617,4097.078,30133762304,356462522368.0,4154.911,0,2016-02-01 00:00:00+08:00,2016-02-01 00:00:00+08:00
SZSE.399303,1d,7187.368,7473.628,7187.368,7459.105,11876406784,163583758336.0,7186.519,0,2016-02-02 00:00:00+08:00,2016-02-02 00:00:00+08:00
SHSE.000985,1d,4098.845,4229.46,4098.845,4218.685,31764245248,389511266304.0,4097.078,0,2016-02-02 00:00:00+08:00,2016-02-02 00:00:00+08:00
SHSE.000852,1d,7296.223,7600.076,7295.802,7576.065,9797843200,132941492224.0,7292.613,0,2016-02-02 00:00:00+08:00,2016-02-02 00:00:00+08:00
SHSE.000300,1d,2901.528,2972.426,2901.512,2961.334,8860196300,88740230428.0,2901.048,0,2016-02-02 00:00:00+08:00,2016-02-02 00:00:00+08:00
SHSE.000905,1d,5407.707,5594.361,5407.668,5586.627,6657196288,75674181632.0,5399.477,0,2016-02-02 00:00:00+08:00,2016-02-02 00:00:00+08:00
SZSE.399303,1d,7369.696,7543.738,7318.279,7511.81,11437284352,156234166272.0,7459.105,0,2016-02-03 00:00:00+08:00,2016-02-03 00:00:00+08:00
SHSE.000852,1d,7480.301,7665.653,7428.9,7630.459,9448356352,125642739712.0,7576.065,0,2016-02-03 00:00:00+08:00,2016-02-03 00:00:00+08:00
SHSE.000985,1d,4171.313,4238.747,4143.537,4224.521,29807943424,361772449792.0,4218.685,0,2016-02-03 00:00:00+08:00,2016-02-03 00:00:00+08:00
SHSE.000905,1d,5520.642,5634.92,5482.225,5610.173,6328072704,70624919552.0,5586.627,0,2016-02-03 00:00:00+08:00,2016-02-03 00:00:00+08:00
SHSE.000300,1d,2931.288,2954.71,2909.898,2948.639,7738900000,74817092259.0,2961.334,0,2016-02-03 00:00:00+08:00,2016-02-03 00:00:00+08:00
SHSE.000300,1d,2960.333,2999.206,2960.207,2984.76,9177972400,91550346872.0,2948.639,0,2016-02-04 00:00:00+08:00,2016-02-04 00:00:00+08:00
SZSE.399303,1d,7532.464,7722.553,7532.464,7691.584,12912432384,182240927744.0,7511.811,0,2016-02-04 00:00:00+08:00,2016-02-04 00:00:00+08:00
SHSE.000905,1d,5631.32,5744.024,5631.32,5721.485,7108398336,83226218496.0,5610.173,0,2016-02-04 00:00:00+08:00,2016-02-04 00:00:00+08:00
SHSE.000852,1d,7661.647,7839.282,7661.647,7807.401,10829571584,147961155584.0,7630.459,0,2016-02-04 00:00:00+08:00,2016-02-04 00:00:00+08:00
SHSE.000985,1d,4239.907,4318.148,4239.907,4299.539,34089928704,425896050688.0,4224.521,0,2016-02-04 00:00:00+08:00,2016-02-04 00:00:00+08:00
SHSE.000905,1d,5734.481,5747.979,5662.437,5664.197,5607554560,65321968896.0,5721.485,0,2016-02-05 00:00:00+08:00,2016-02-05 00:00:00+08:00
SHSE.000300,1d,2982.056,2988.36,2962.847,2963.789,7685080800,77443222334.0,2984.76,0,2016-02-05 00:00:00+08:00,2016-02-05 00:00:00+08:00
SHSE.000852,1d,7828.61,7856.735,7716.207,7718.708,8629786112,116833714176.0,7807.401,0,2016-02-05 00:00:00+08:00,2016-02-05 00:00:00+08:00
SZSE.399303,1d,7707.275,7742.859,7612.647,7615.086,10554684160,148765323264.0,7691.585,0,2016-02-05 00:00:00+08:00,2016-02-05 00:00:00+08:00
SHSE.000985,1d,4303.762,4315.644,4259.968,4261.113,27845495808,347358736384.0,4299.539,0,2016-02-05 00:00:00+08:00,2016-02-05 00:00:00+08:00
SHSE.000905,1d,5485.723,5700.522,5482.796,5668.04,5363125248,63351303168.0,5664.197,0,2016-02-15 00:00:00+08:00,2016-02-15 00:00:00+08:00
SHSE.000300,1d,2888.428,2961.493,2886.018,2946.707,7291943400,71285049141.0,2963.789,0,2016-02-15 00:00:00+08:00,2016-02-15 00:00:00+08:00
SZSE.399303,1d,7345.761,7666.404,7335.921,7625.75,9633417216,132964958208.0,7615.087,0,2016-02-15 00:00:00+08:00,2016-02-15 00:00:00+08:00
SHSE.000985,1d,4131.594,4275.751,4129.358,4252.903,25828548096,316584812544.0,4261.113,0,2016-02-15 00:00:00+08:00,2016-02-15 00:00:00+08:00
SHSE.000852,1d,7434.275,7772.489,7432.403,7726.37,7879468288,104873394176.0,7718.708,0,2016-02-15 00:00:00+08:00,2016-02-15 00:00:00+08:00
SHSE.000985,1d,4274.072,4420.937,4274.072,4412.033,38762676480,485948702720.0,4252.903,0,2016-02-16 00:00:00+08:00,2016-02-16 00:00:00+08:00
SZSE.399303,1d,7658.561,7967.627,7658.561,7951.336,13867812608,200347611136.0,7625.751,0,2016-02-16 00:00:00+08:00,2016-02-16 00:00:00+08:00
SHSE.000852,1d,7767.03,8088.712,7767.03,8069.594,11556592384,160075993088.0,7726.37,0,2016-02-16 00:00:00+08:00,2016-02-16 00:00:00+08:00
SHSE.000300,1d,2962.187,3042.089,2962.187,3037.035,11257964300,112300492317.0,2946.707,0,2016-02-16 00:00:00+08:00,2016-02-16 00:00:00+08:00
SHSE.000905,1d,5694.749,5918.593,5694.749,5902.534,8287714304,98534903808.0,5668.04,0,2016-02-16 00:00:00+08:00,2016-02-16 00:00:00+08:00
SHSE.000905,1d,5889.502,5979.407,5854.22,5971.412,9058252032,107857006592.0,5902.534,0,2016-02-17 00:00:00+08:00,2016-02-17 00:00:00+08:00
SHSE.000985,1d,4406.934,4469.991,4387.262,4465.166,43715207424,552152563712.0,4412.033,0,2016-02-17 00:00:00+08:00,2016-02-17 00:00:00+08:00
SHSE.000300,1d,3034.09,3065.784,3027.046,3063.32,12829160700,122279340234.0,3037.035,0,2016-02-17 00:00:00+08:00,2016-02-17 00:00:00+08:00
SHSE.000852,1d,8060.911,8214.939,8010.819,8202.147,12969795072,186376765440.0,8069.594,0,2016-02-17 00:00:00+08:00,2016-02-17 00:00:00+08:00
SZSE.399303,1d,7940.989,8089.614,7889.813,8078.75,15561827072,234345328640.0,7951.336,0,2016-02-17 00:00:00+08:00,2016-02-17 00:00:00+08:00
SHSE.000905,1d,6009.749,6034.852,5945.204,5957.131,9371479808,110109732864.0,5971.412,0,2016-02-18 00:00:00+08:00,2016-02-18 00:00:00+08:00
SHSE.000852,1d,8256.952,8282.91,8155.075,8176.14,13406347776,193574637568.0,8202.147,0,2016-02-18 00:00:00+08:00,2016-02-18 00:00:00+08:00
SZSE.399303,1d,8125.442,8159.179,8044.724,8065.062,16303155968,246699302912.0,8078.751,0,2016-02-18 00:00:00+08:00,2016-02-18 00:00:00+08:00
SHSE.000985,1d,4491.835,4510.864,4445.218,4453.398,44297488128,568036806656.0,4465.166,0,2016-02-18 00:00:00+08:00,2016-02-18 00:00:00+08:00
SHSE.000300,1d,3079.527,3093.513,3049.841,3053.698,12440146400,122618612161.0,3063.32,0,2016-02-18 00:00:00+08:00,2016-02-18 00:00:00+08:00
SHSE.000852,1d,8146.062,8289.208,8133.495,8239.256,11278702080,168719499264.0,8176.14,0,2016-02-19 00:00:00+08:00,2016-02-19 00:00:00+08:00
SZSE.399303,1d,8032.146,8162.807,8023.257,8118.498,13471273472,208910385152.0,8065.063,0,2016-02-19 00:00:00+08:00,2016-02-19 00:00:00+08:00
SHSE.000905,1d,5939.697,6009.724,5919.683,5979.516,7038049792,86849114112.0,5957.131,0,2016-02-19 00:00:00+08:00,2016-02-19 00:00:00+08:00
SHSE.000300,1d,3047.942,3065.968,3032.634,3051.585,8733801200,90849341804.0,3053.699,0,2016-02-19 00:00:00+08:00,2016-02-19 00:00:00+08:00
SHSE.000985,1d,4440.521,4489.523,4425.494,4466.162,34333717504,463733620736.0,4453.398,0,2016-02-19 00:00:00+08:00,2016-02-19 00:00:00+08:00
SHSE.000905,1d,6055.675,6111.69,6029.459,6103.723,9432051968,110801608704.0,5979.516,0,2016-02-22 00:00:00+08:00,2016-02-22 00:00:00+08:00
SHSE.000300,1d,3083.933,3128.207,3071.329,3118.867,14094696800,141684080627.0,3051.585,0,2016-02-22 00:00:00+08:00,2016-02-22 00:00:00+08:00
SHSE.000852,1d,8350.285,8407.881,8303.21,8407.852,13315805184,193573548032.0,8239.256,0,2016-02-22 00:00:00+08:00,2016-02-22 00:00:00+08:00
SZSE.399303,1d,8219.49,8286.07,8185.509,8286.056,15973110784,238292824064.0,8118.499,0,2016-02-22 00:00:00+08:00,2016-02-22 00:00:00+08:00
SHSE.000985,1d,4518.582,4566.978,4500.025,4561.689,45686846464,583280328704.0,4466.162,0,2016-02-22 00:00:00+08:00,2016-02-22 00:00:00+08:00
SHSE.000300,1d,3117.203,3119.221,3061.429,3089.363,11256739100,117476469063.0,3118.868,0,2016-02-23 00:00:00+08:00,2016-02-23 00:00:00+08:00
SHSE.000852,1d,8414.674,8437.155,8230.982,8357.355,13053093632,192375009280.0,8407.852,0,2016-02-23 00:00:00+08:00,2016-02-23 00:00:00+08:00
SZSE.399303,1d,8295.393,8314.288,8129.076,8249.082,15772333568,242658127872.0,8286.056,0,2016-02-23 00:00:00+08:00,2016-02-23 00:00:00+08:00
SHSE.000905,1d,6102.512,6118.645,5982.211,6070.5,8787487488,106556792832.0,6103.723,0,2016-02-23 00:00:00+08:00,2016-02-23 00:00:00+08:00
SHSE.000985,1d,4561.776,4568.824,4473.207,4528.735,41608439552,552895217664.0,4561.689,0,2016-02-23 00:00:00+08:00,2016-02-23 00:00:00+08:00
SHSE.000985,1d,4509.374,4557.521,4456.583,4550.346,42467907840,559245160448.0,4528.735,0,2016-02-24 00:00:00+08:00,2016-02-24 00:00:00+08:00
SHSE.000852,1d,8316.833,8399.432,8160.996,8364.663,13609474560,196294406144.0,8357.355,0,2016-02-24 00:00:00+08:00,2016-02-24 00:00:00+08:00
SHSE.000905,1d,6041.753,6116.255,5975.14,6111.043,8981957888,111114133504.0,6070.5,0,2016-02-24 00:00:00+08:00,2016-02-24 00:00:00+08:00
SZSE.399303,1d,8212.053,8293.468,8064.352,8252.698,16226270720,248900980736.0,8249.082,0,2016-02-24 00:00:00+08:00,2016-02-24 00:00:00+08:00
SHSE.000300,1d,3077.606,3109.545,3055.251,3109.545,11178265000,112918607549.0,3089.363,0,2016-02-24 00:00:00+08:00,2016-02-24 00:00:00+08:00
SHSE.000852,1d,8340.456,8340.591,7673.216,7702.591,15743616256,214208675840.0,8364.663,0,2016-02-25 00:00:00+08:00,2016-02-25 00:00:00+08:00
SHSE.000905,1d,6097.42,6097.544,5604.104,5626.052,11066865408,129597083648.0,6111.043,0,2016-02-25 00:00:00+08:00,2016-02-25 00:00:00+08:00
SHSE.000985,1d,4540.584,4540.615,4210.428,4227.46,52704277760,645750853632.0,4550.346,0,2016-02-25 00:00:00+08:00,2016-02-25 00:00:00+08:00
SZSE.399303,1d,8227.888,8227.888,7584.19,7609.293,18598381056,263739576320.0,8252.698,0,2016-02-25 00:00:00+08:00,2016-02-25 00:00:00+08:00
SHSE.000300,1d,3104.41,3104.436,2905.457,2918.75,15782975200,153493008194.0,3109.545,0,2016-02-25 00:00:00+08:00,2016-02-25 00:00:00+08:00
SHSE.000300,1d,2942.095,2964.385,2902.948,2948.031,10694972900,102531571946.0,2918.75,0,2016-02-26 00:00:00+08:00,2016-02-26 00:00:00+08:00
SHSE.000985,1d,4258.153,4278.608,4158.825,4241.591,38803198976,468789194752.0,4227.46,0,2016-02-26 00:00:00+08:00,2016-02-26 00:00:00+08:00
SHSE.000905,1d,5668.329,5701.051,5517.63,5648.938,7985789440,91756326912.0,5626.052,0,2016-02-26 00:00:00+08:00,2016-02-26 00:00:00+08:00
SHSE.000852,1d,7750.735,7799.295,7487.27,7666.823,12157417216,158808006656.0,7702.591,0,2016-02-26 00:00:00+08:00,2016-02-26 00:00:00+08:00
SZSE.399303,1d,7654.84,7696.814,7399.575,7576.008,14967245056,205073973248.0,7609.293,0,2016-02-26 00:00:00+08:00,2016-02-26 00:00:00+08:00
SHSE.000905,1d,5618.509,5618.509,5286.345,5350.434,8670315264,93375909888.0,5648.938,0,2016-02-29 00:00:00+08:00,2016-02-29 00:00:00+08:00
SHSE.000852,1d,7614.158,7614.158,7113.073,7183.676,11534440192,138384515072.0,7666.823,0,2016-02-29 00:00:00+08:00,2016-02-29 00:00:00+08:00
SHSE.000300,1d,2939.58,2939.875,2821.215,2877.467,12934102000,118440829598.0,2948.031,0,2016-02-29 00:00:00+08:00,2016-02-29 00:00:00+08:00
SZSE.399303,1d,7518.554,7518.555,7036.788,7104.345,13949853440,174607130624.0,7576.008,0,2016-02-29 00:00:00+08:00,2016-02-29 00:00:00+08:00
SHSE.000985,1d,4220.936,4220.991,3998.714,4056.61,40638664192,448235749376.0,4241.591,0,2016-02-29 00:00:00+08:00,2016-02-29 00:00:00+08:00
SZSE.399303,1d,7096.269,7313.192,6975.017,7259.755,14058779392,183536742400.0,7104.346,0,2016-03-01 00:00:00+08:00,2016-03-01 00:00:00+08:00
SHSE.000300,1d,2881.335,2950.436,2863.323,2930.694,11604591800,110491037808.0,2877.467,0,2016-03-01 00:00:00+08:00,2016-03-01 00:00:00+08:00
SHSE.000985,1d,4059.909,4167.447,4012.134,4140.269,38676382976,444418711552.0,4056.61,0,2016-03-01 00:00:00+08:00,2016-03-01 00:00:00+08:00
SHSE.000905,1d,5361.792,5504.751,5294.544,5473.635,8080357120,87222595584.0,5350.434,0,2016-03-01 00:00:00+08:00,2016-03-01 00:00:00+08:00
SHSE.000852,1d,7183.114,7402.305,7038.612,7345.086,11556340736,144811421696.0,7183.676,0,2016-03-01 00:00:00+08:00,2016-03-01 00:00:00+08:00
SHSE.000985,1d,4136.881,4336.52,4136.36,4330.467,52881036032,594136743936.0,4140.269,0,2016-03-02 00:00:00+08:00,2016-03-02 00:00:00+08:00
SHSE.000905,1d,5464.733,5763.799,5462.742,5753.148,11067195136,117963210752.0,5473.635,0,2016-03-02 00:00:00+08:00,2016-03-02 00:00:00+08:00
SHSE.000300,1d,2933.921,3054.724,2933.116,3051.333,17597234700,164025161471.0,2930.694,0,2016-03-02 00:00:00+08:00,2016-03-02 00:00:00+08:00
SHSE.000852,1d,7324.491,7724.296,7323.366,7711.886,14716481792,183328415744.0,7345.086,0,2016-03-02 00:00:00+08:00,2016-03-02 00:00:00+08:00
SZSE.399303,1d,7237.354,7626.597,7237.354,7614.47,17689330688,231813844992.0,7259.756,0,2016-03-02 00:00:00+08:00,2016-03-02 00:00:00+08:00
SHSE.000852,1d,7711.297,7875.949,7693.902,7727.16,15706242304,200406261760.0,7711.886,0,2016-03-03 00:00:00+08:00,2016-03-03 00:00:00+08:00
SZSE.399303,1d,7610.884,7763.418,7597.113,7620.536,18313256960,245320142848.0,7614.47,0,2016-03-03 00:00:00+08:00,2016-03-03 00:00:00+08:00
SHSE.000985,1d,4330.508,4397.287,4321.142,4340.995,56438957312,643030482944.0,4330.467,0,2016-03-03 00:00:00+08:00,2016-03-03 00:00:00+08:00
SHSE.000905,1d,5757.361,5872.924,5745.623,5776.977,12852736000,136298622976.0,5753.148,0,2016-03-03 00:00:00+08:00,2016-03-03 00:00:00+08:00
SHSE.000300,1d,3050.389,3078.444,3040.246,3058.422,17310574400,165509087742.0,3051.333,0,2016-03-03 00:00:00+08:00,2016-03-03 00:00:00+08:00
